"Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012"
"Net flows on external debt, public and publicly guaranteed (PPG) (NFL, current US$)","DT.NFL.DPPG.CD","","","","","","","","","","",0.0,613996000.0,473919000.0,562656000.0,842697000.0,1287292000.0,1031492000.0,779679000.0,588346000.0,655961000.0,1510984000.0,1596637000.0,2404172000.0,2548830000.0,3199172000.0,3555220000.0,4271234000.0,5218406000.0,8444095000.0,5468185000.0,4004115000.0,4338020000.0,4161991000.0,3802209000.0,1638063000.0,-825628000.0,-507878000.0,-914511000.0,3926656000.0,156183000.0,3802551000.0,-1226449000.0,-3379305000.0,-9038514000.0,381756000.0,-5839878000.0,3581940000.0,7168309000.0,5355281000.0,5049377000.0,19174006000.0,6786204000.0,""
"Net flows on external debt, short-term (NFL, current US$)","DT.NFL.DSTC.CD","","","","","","","","","","",0.0,0.0,32000000.0,28000000.0,59000000.0,36000000.0,26000000.0,-67000000.0,219000000.0,47000000.0,573000000.0,326000000.0,800000000.0,941000000.0,334000000.0,686000000.0,588000000.0,727000000.0,685000000.0,1143000000.0,1043000000.0,-1474000000.0,-730000000.0,-2714000000.0,638000000.0,785000000.0,1677000000.0,-1680000000.0,-717000000.0,-396000000.0,-471000000.0,-720000000.0,1351000000.0,2234001000.0,536999000.0,1952000000.0,16281000000.0,10996000000.0,7728387000.0,2781613000.0,9845000000.0,21604000000.0,""
"Net official flows from UN agencies, IAEA (current US$)","DT.NFL.IAEA.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Net official flows from UN agencies, IFAD (current US$)","DT.NFL.IFAD.CD","","","","","","","","","","","","","","","","","","","","",9210000.0,11710000.0,12670000.0,14750000.0,13020000.0,34880000.0,26270000.0,37940000.0,9360000.0,10210000.0,19180000.0,4110000.0,-1660000.0,-2250000.0,3040000.0,1180000.0,6360000.0,8530000.0,8710000.0,10050000.0,2690000.0,6970000.0,6890000.0,6120000.0,20000.0,7520000.0,16460000.0,5670000.0,2910000.0,2290000.0,5500000.0,20030000.0,""
"Net financial flows, IMF concessional (NFL, current US$)","DT.NFL.IMFC.CD","","","","","","","","","","",0.0,0.0,0.0,73930000.0,614807000.0,244537000.0,-337127000.0,-328322000.0,-252157000.0,-101633000.0,1025244000.0,667253000.0,1987672000.0,1318765000.0,68692000.0,-254347000.0,-629478000.0,-1059988000.0,-1222254000.0,-1008036000.0,1010059000.0,776787000.0,1292402000.0,188745000.0,-1152893000.0,-1726924000.0,-984823000.0,-618208000.0,-387530000.0,-263223000.0,-25391000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,""
"Net financial flows, IMF nonconcessional (NFL, current US$)","DT.NFL.IMFN.CD","","","","","","","","","","",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,""
"Net financial flows, IBRD (NFL, current US$)","DT.NFL.MIBR.CD","","","","","","","","","","","",-16393000.0,-1963000.0,-12846000.0,-9395000.0,-17460000.0,19523000.0,84144000.0,106502000.0,85379000.0,102668000.0,355647000.0,216133000.0,383797000.0,203156000.0,224072000.0,467373000.0,865424000.0,1413914000.0,1093630000.0,747255000.0,703441000.0,218575000.0,458336000.0,-85644000.0,-354306000.0,-154381000.0,-278109000.0,-308631000.0,-254260000.0,-287690000.0,79123000.0,-2382415000.0,-2932758000.0,748821000.0,652832000.0,719566000.0,656658000.0,731569000.0,953895000.0,2795219000.0,342883000.0,""
"Net financial flows, IDA (NFL, current US$)","DT.NFL.MIDA.CD","","","","","","","","","","","",104951000.0,185341000.0,320125000.0,394812000.0,484938000.0,524368000.0,322873000.0,316147000.0,533423000.0,636597000.0,767582000.0,1087257000.0,844432000.0,789127000.0,968117000.0,582038000.0,831544000.0,681043000.0,467912000.0,634809000.0,812046000.0,1030437000.0,495232000.0,772458000.0,502834000.0,671903000.0,579879000.0,578463000.0,486110000.0,687789000.0,766013000.0,429800000.0,198827000.0,530960000.0,683237000.0,351310000.0,102108000.0,196782000.0,464318000.0,231541000.0,806407000.0,""
"Net financial flows, multilateral (NFL, current US$)","DT.NFL.MLAT.CD","","","","","","","","","","",0.0,88558000.0,183378000.0,307279000.0,385417000.0,467478000.0,543891000.0,428817000.0,436649000.0,647274000.0,776762000.0,1146795000.0,1362217000.0,1246149000.0,1019724000.0,1216503000.0,1058692000.0,1744162000.0,2234750000.0,1638668000.0,1588765000.0,2054221000.0,1586432000.0,1084306000.0,1128509000.0,429358000.0,1015889000.0,804792000.0,743446000.0,686659000.0,618457000.0,1033886000.0,-3316974000.0,-3767421000.0,386705000.0,1862743000.0,1581593000.0,1987124000.0,2356930000.0,2684608000.0,4579488000.0,2422784000.0,""
"PPG, multilateral concessional (NFL, current US$)","DT.NFL.MLTC.CD","","","","","","","","","","",0.0,104951000.0,185341000.0,320125000.0,394812000.0,484938000.0,524368000.0,344673000.0,330147000.0,561895000.0,674094000.0,791148000.0,1145445000.0,859511000.0,815461000.0,992357000.0,591467000.0,857888000.0,708389000.0,471168000.0,644435000.0,809004000.0,1021181000.0,482895000.0,767254000.0,491799000.0,671674000.0,582655000.0,571939000.0,578257000.0,688693000.0,772644000.0,433460000.0,200099000.0,523454000.0,685213000.0,386409000.0,103548000.0,204597000.0,491982000.0,257481000.0,974616000.0,""
"Net financial flows, others (NFL, current US$)","DT.NFL.MOTH.CD","","","","","","","","","","",0.0,0.0,0.0,0.0,0.0,0.0,0.0,21800000.0,14000000.0,28472000.0,37497000.0,23566000.0,58827000.0,17920000.0,27441000.0,24314000.0,9281000.0,35614000.0,61594000.0,17520000.0,18800000.0,-3824000.0,-9963000.0,-16889000.0,-7154000.0,30430000.0,-9989000.0,29358000.0,-9943000.0,99910000.0,-3410000.0,35537000.0,-16070000.0,-19019000.0,-28135000.0,-18661000.0,14433000.0,-18289000.0,62553000.0,77570000.0,100902000.0,10390000.0,""
"EBRD, private nonguaranteed (NFL, current US$)","DT.NFL.NEBR.CD","","","","","","","","","","",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,""
"IFC, private nonguaranteed (NFL, current US$)","DT.NFL.NIFC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",-32085100.0,-8730200.0,280560600.0,-795300.0,12728228.79,-32020946.35,89907534.1,205779831.48,372270096.87,296758601.0,177194147.9,""
"PPG, official creditors (NFL, current US$)","DT.NFL.OFFT.CD","","","","","","","","","","",0.0,628018000.0,507297000.0,618848000.0,833203000.0,1255261000.0,1044909000.0,720386000.0,585988000.0,650864000.0,915943000.0,1104807000.0,1355634000.0,1364821000.0,1382031000.0,1434714000.0,1364827000.0,2453069000.0,2660649000.0,2496662000.0,2305377000.0,2897329000.0,2546513000.0,1730898000.0,956321000.0,-1042645000.0,187943000.0,-399566000.0,947519000.0,1047525000.0,-223123000.0,363209000.0,-3773714000.0,-5203104000.0,-509539000.0,1124755000.0,1124205000.0,2272374000.0,2895823000.0,3039309000.0,5399644000.0,2630966000.0,""
"PPG, bonds (NFL, current US$)","DT.NFL.PBND.CD","","","","","","","","","","",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9500000.0,18708000.0,234300000.0,305970000.0,271179000.0,107638000.0,675249000.0,687832000.0,137060000.0,1387225000.0,-204092000.0,-337779000.0,-397021000.0,-235244000.0,-971458000.0,648000000.0,3974765000.0,-353040000.0,5519814000.0,-86000000.0,-142444000.0,-3201375000.0,1507824000.0,-6742525000.0,855000000.0,2076000000.0,2039590000.0,1177257000.0,10901609000.0,1828090000.0,""
"PPG, commercial banks (NFL, current US$)","DT.NFL.PCBK.CD","","","","","","","","","","",0.0,8474000.0,-10468000.0,-18435000.0,-3887000.0,2057000.0,-2622000.0,90330000.0,22944000.0,33377000.0,605683000.0,470933000.0,711451000.0,1100952000.0,1124708000.0,1539375000.0,2093909000.0,2639352000.0,2928293000.0,2419286000.0,1733834000.0,211762000.0,1708284000.0,883936000.0,-178412000.0,-87782000.0,216044000.0,-260109000.0,92429000.0,-130725000.0,-1870267000.0,-1073205000.0,679322000.0,-573997000.0,-352129000.0,-91201000.0,1624651000.0,2711248000.0,440081000.0,856810000.0,2892139000.0,2352842000.0,""
"Commercial banks and other lending (PPG + PNG) (NFL, current US$)","DT.NFL.PCBO.CD","","","","","","","","","","","",-14022000.0,-33378000.0,-92492000.0,12494000.0,83031000.0,-14417000.0,87293000.0,-9642000.0,13097000.0,789041000.0,828830000.0,1175038000.0,1311301000.0,1727841000.0,1954536000.0,2480228000.0,2716370000.0,5003926000.0,2201691000.0,1457247000.0,89266000.0,1767070000.0,2179890000.0,1455163000.0,955161000.0,35437000.0,-790445000.0,-938128000.0,-380802000.0,-1407773000.0,-1041692000.0,1200867000.0,7216980000.0,373370000.0,2811707000.0,13560317000.0,20667447000.0,10355627000.0,10634613000.0,8650663000.0,18240171000.0,""
"PNG, bonds (NFL, current US$)","DT.NFL.PNGB.CD","","","","","","","","","","",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,794210000.0,367341000.0,520000000.0,784976000.0,1221209000.0,150790000.0,-764994000.0,-35000000.0,-315949000.0,-390295000.0,-332272000.0,1980374000.0,2802824000.0,4491601000.0,7383642000.0,-285710000.0,794360000.0,-562942000.0,-2110127000.0,""
"PNG, commercial banks and other creditors (NFL, current US$)","DT.NFL.PNGC.CD","","","","","","","","","","",0.0,0.0,0.0,-36300000.0,3000000.0,51000000.0,-1000000.0,28000000.0,-12000000.0,8000000.0,194000000.0,337000000.0,136000000.0,146000000.0,145000000.0,140000000.0,-155000000.0,58671000.0,-104271000.0,-82000000.0,-104431000.0,35800000.0,-52500000.0,-229200000.0,376400000.0,502900000.0,-240200000.0,372500000.0,57500000.0,157500000.0,86367000.0,461966000.0,664014000.0,7851015000.0,989899000.0,3033815000.0,11957582000.0,17847512000.0,9935759000.0,9801802000.0,5777910000.0,15913023000.0,""
"PPG, other private creditors (NFL, current US$)","DT.NFL.PROP.CD","","","","","","","","","","",0.0,-22496000.0,-22910000.0,-37757000.0,13381000.0,29974000.0,-10795000.0,-31037000.0,-20586000.0,-28280000.0,-10642000.0,20897000.0,327587000.0,64349000.0,458133000.0,275161000.0,541319000.0,18347000.0,2179904000.0,-135595000.0,-172156000.0,-158296000.0,111286000.0,1525154000.0,1257175000.0,540043000.0,59593000.0,-902836000.0,-1088057000.0,-407577000.0,376127000.0,-430453000.0,-142469000.0,-60038000.0,-264400000.0,-130907000.0,-21916000.0,108687000.0,-20213000.0,-23999000.0,-19386000.0,-25694000.0,""
"PPG, private creditors (NFL, current US$)","DT.NFL.PRVT.CD","","","","","","","","","","",0.0,-14022000.0,-33378000.0,-56192000.0,9494000.0,32031000.0,-13417000.0,59293000.0,2358000.0,5097000.0,595041000.0,491830000.0,1048538000.0,1184009000.0,1817141000.0,2120506000.0,2906407000.0,2765337000.0,5783446000.0,2971523000.0,1698738000.0,1440691000.0,1615478000.0,2071311000.0,681742000.0,217017000.0,-695821000.0,-514945000.0,2979137000.0,-891342000.0,4025674000.0,-1589658000.0,394409000.0,-3835410000.0,891295000.0,-6964633000.0,2457735000.0,4895935000.0,2459458000.0,2010068000.0,13774362000.0,4155238000.0,""
"Net financial flows, RDB concessional (NFL, current US$)","DT.NFL.RDBC.CD","","","","","","","","","","",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,""
"Net financial flows, RDB nonconcessional (NFL, current US$)","DT.NFL.RDBN.CD","","","","","","","","","","",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11580000.0,78199000.0,59606000.0,187901000.0,542558000.0,347383000.0,147627000.0,448849000.0,250400000.0,502356000.0,473164000.0,488557000.0,359444000.0,228261000.0,159706000.0,-1341708000.0,-1010003000.0,-864941000.0,545335000.0,496284000.0,1246647000.0,1349837000.0,1147476000.0,1440136000.0,1119149000.0,""
"Net official flows from UN agencies, UNAIDS (current US$)","DT.NFL.UNAI.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1500000.0,1060000.0,2160000.0,950000.0,900000.0,1100000.0,1420000.0,""
"Net official flows from UN agencies, UNICEF (current US$)","DT.NFL.UNCF.CD","","","","","","","","","","",6690000.0,7840000.0,9330000.0,9050000.0,11260000.0,16880000.0,8720000.0,13490000.0,18850000.0,28740000.0,32590000.0,33160000.0,34970000.0,33210000.0,31000000.0,31880000.0,46340000.0,42500000.0,56860000.0,72540000.0,79150000.0,40850000.0,63350000.0,57320000.0,68110000.0,57270000.0,62650000.0,31110000.0,29890000.0,30540000.0,31880000.0,30830000.0,30390000.0,26330000.0,28880000.0,34670000.0,37990000.0,36980000.0,36590000.0,42030000.0,42160000.0,43040000.0,""
"Net official flows from UN agencies, UNHCR (current US$)","DT.NFL.UNCR.CD","","","","","","","","","",320000.0,310000.0,700000.0,130000.0,230000.0,100000.0,10000.0,"","","","",40000.0,1170000.0,2230000.0,2970000.0,3920000.0,3530000.0,4020000.0,"",3820000.0,3550000.0,4480000.0,3550000.0,2730000.0,4450000.0,4470000.0,4930000.0,3600000.0,2630000.0,2240000.0,2310000.0,2160000.0,2200000.0,2470000.0,2310000.0,"",790000.0,120000.0,1600000.0,2100000.0,1840000.0,3050000.0,"",""
"Net official flows from UN agencies, UNDP (current US$)","DT.NFL.UNDP.CD","","","","","","","","",13310000.0,6780000.0,6760000.0,7640000.0,6990000.0,5520000.0,7290000.0,8110000.0,10260000.0,16180000.0,21700000.0,26800000.0,23850000.0,24800000.0,30380000.0,19510000.0,26060000.0,23720000.0,32390000.0,29770000.0,28110000.0,24090000.0,22810000.0,20000000.0,19040000.0,33240000.0,26960000.0,19120000.0,18260000.0,17000000.0,9860000.0,16010000.0,21160000.0,17700000.0,21200000.0,19490000.0,20320000.0,15390000.0,15760000.0,17380000.0,15090000.0,20560000.0,16530000.0,12750000.0,""
"Net official flows from UN agencies, UNECE (current US$)","DT.NFL.UNEC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Net official flows from UN agencies, UNFPA (current US$)","DT.NFL.UNFP.CD","","","","","","","","","","","","","","","","","",7550000.0,"","",4260000.0,3250000.0,10640000.0,14330000.0,23120000.0,12080000.0,8730000.0,6560000.0,9760000.0,10240000.0,16560000.0,11220000.0,10290000.0,7010000.0,11900000.0,11870000.0,13270000.0,8770000.0,8310000.0,6960000.0,8970000.0,11090000.0,13210000.0,6820000.0,11260000.0,13070000.0,13460000.0,13080000.0,8770000.0,12300000.0,13300000.0,14020000.0,""
"Net official flows from UN agencies, UNPBF (current US$)","DT.NFL.UNPB.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Net official flows from UN agencies, UNRWA (current US$)","DT.NFL.UNRW.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Net official flows from UN agencies, UNTA (current US$)","DT.NFL.UNTA.CD","","","","","","","","","",1000000.0,1330000.0,1600000.0,1760000.0,1780000.0,1910000.0,1890000.0,2170000.0,2690000.0,3480000.0,3160000.0,310000.0,4000000.0,1140000.0,4660000.0,1660000.0,5560000.0,2190000.0,5730000.0,2570000.0,6590000.0,2170000.0,6860000.0,3040000.0,9200000.0,2170000.0,16600000.0,3060000.0,7770000.0,2020000.0,6820000.0,9020000.0,7740000.0,10510000.0,10010000.0,9910000.0,12590000.0,4590000.0,9560000.0,320000.0,"","","",""
"Net official flows from UN agencies, WFP (current US$)","DT.NFL.WFPG.CD","","","","","","","","","",-2060000.0,7200000.0,10380000.0,18100000.0,23330000.0,26630000.0,84400000.0,29310000.0,38940000.0,44030000.0,37850000.0,40700000.0,28760000.0,14210000.0,28520000.0,17640000.0,23390000.0,17200000.0,23430000.0,59980000.0,39020000.0,44090000.0,45470000.0,43980000.0,26280000.0,28280000.0,23160000.0,6060000.0,24420000.0,12280000.0,21380000.0,27000000.0,18360000.0,9430000.0,2490000.0,8530000.0,9670000.0,9610000.0,7530000.0,5090000.0,2810000.0,2980000.0,1580000.0,""
"Net official flows from UN agencies, WHO (current US$)","DT.NFL.WHOL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",7130000.0,""
"PPG, bilateral (NTR, current US$)","DT.NTR.BLAT.CD","","","","","","","","","","",0.0,383147000.0,149216000.0,130011000.0,265252000.0,601522000.0,308827000.0,83146000.0,-96177000.0,-251309000.0,-112081000.0,-284294000.0,-221549000.0,-100596000.0,149746000.0,-76393000.0,10049000.0,384324000.0,62029000.0,145880000.0,-34899000.0,128179000.0,229271000.0,-83210000.0,-990990000.0,-2283040000.0,-1554646000.0,-1903630000.0,-456177000.0,-303906000.0,-1443086000.0,-1205945000.0,-968195000.0,-2167750000.0,-1446503000.0,-1343485000.0,-887877000.0,-107589000.0,122199000.0,-96522000.0,386222000.0,-264643000.0,""
"PPG, bilateral concessional (NTR, current US$)","DT.NTR.BLTC.CD","","","","","","","","","","",0.0,436463000.0,229362000.0,228515000.0,345907000.0,666418000.0,383888000.0,127120000.0,-56159000.0,-264838000.0,-180506000.0,-255194000.0,-244503000.0,-197061000.0,-20483000.0,-57821000.0,71830000.0,378261000.0,33324000.0,-169399000.0,-72719000.0,158372000.0,333163000.0,-2751000.0,-883966000.0,-1974518000.0,-1400360000.0,-1746480000.0,-581298000.0,-221081000.0,-1192088000.0,-933058000.0,-713024000.0,-1828847000.0,-1157709000.0,-1073151000.0,-643521000.0,-430213000.0,-221856000.0,-81266000.0,375437000.0,-227638000.0,""
"Net transfers on external debt, total (NTR, current US$)","DT.NTR.DECT.CD","","","","","","","","","","",0.0,390773000.0,260475000.0,369323000.0,1249381000.0,1328229000.0,408961000.0,95380000.0,159954000.0,134949000.0,2657161000.0,2136232000.0,4213443000.0,3492431000.0,1987690000.0,2157931000.0,1751120000.0,2245538000.0,4996156000.0,1460320000.0,1156880000.0,-878449000.0,563715000.0,-2327172000.0,-2735923000.0,-5675300000.0,-3655745000.0,-6493924000.0,-2077827000.0,-4926882000.0,-874197000.0,-6237067000.0,-5993083000.0,-4837757000.0,-557134000.0,-2590126000.0,31322985000.0,36088781000.0,15446225000.0,12895001000.0,28841837000.0,35153750000.0,""
"Net transfers on external debt, long-term (NTR, current US$)","DT.NTR.DLXF.CD","","","","","","","","","","",0.0,390773000.0,228475000.0,267393000.0,576978000.0,1068407000.0,748722000.0,506464000.0,200555000.0,262591000.0,1197298000.0,1365300000.0,1797755000.0,1772773000.0,2354735000.0,2399137000.0,2456948000.0,3298152000.0,6206046000.0,2079224000.0,133939000.0,849084000.0,671791000.0,835866000.0,-1685110000.0,-4165827000.0,-3992024000.0,-3796358000.0,-621675000.0,-4014908000.0,-153518000.0,-5385654000.0,-7180395000.0,-6992702000.0,-873857000.0,-4199027000.0,15507605000.0,26911484000.0,9289207000.0,10706448000.0,19716778000.0,14397093000.0,""
"Net transfers on external debt, private nonguaranteed (PNG) (NTR, current US$)","DT.NTR.DPNG.CD","","","","","","","","","","",0.0,-5800000.0,-5900000.0,-46100000.0,-16000000.0,34000000.0,-20000000.0,11000000.0,-34000000.0,-14000000.0,164000000.0,300000000.0,10000000.0,16000000.0,7000000.0,-14000000.0,-313000000.0,-88779000.0,-230931000.0,-222000000.0,-239431000.0,-90200000.0,-175800000.0,425939000.0,352705000.0,491474000.0,118786000.0,1420266000.0,-258768000.0,-1109503000.0,-578536000.0,-1013131000.0,-761639000.0,4894942000.0,128346000.0,4662700000.0,13216336000.0,21192780000.0,5456046000.0,6975774000.0,1602925000.0,8807037000.0,""
"Net transfers on external debt, public and publicly guaranteed (PPG) (NTR, current US$)","DT.NTR.DPPG.CD","","","","","","","","","","",0.0,396573000.0,234375000.0,313493000.0,592978000.0,1034407000.0,768722000.0,495464000.0,234555000.0,276591000.0,1033298000.0,1065300000.0,1787755000.0,1756773000.0,2347735000.0,2413137000.0,2769948000.0,3386931000.0,6436977000.0,2301224000.0,373370000.0,939284000.0,847591000.0,409927000.0,-2037815000.0,-4657301000.0,-4110810000.0,-5216624000.0,-362907000.0,-2905405000.0,425018000.0,-4372523000.0,-6418756000.0,-11887644000.0,-1002203000.0,-8861727000.0,2291269000.0,5718704000.0,3833161000.0,3730674000.0,18113853000.0,5590056000.0,""
"PPG, IBRD (NTR, current US$)","DT.NTR.MIBR.CD","","","","","","","","","","",0.0,-44274000.0,-31379000.0,-46479000.0,-41541000.0,-49753000.0,-11627000.0,49704000.0,53533000.0,22352000.0,36778000.0,284872000.0,115807000.0,225405000.0,34030000.0,15267000.0,171973000.0,487450000.0,939947000.0,564389000.0,132192000.0,60593000.0,-489969000.0,-262577000.0,-853450000.0,-1124388000.0,-828019000.0,-868283000.0,-844681000.0,-744800000.0,-716181000.0,-287951000.0,-2723316000.0,-3194429000.0,659538000.0,493403000.0,439514000.0,300367000.0,418723000.0,740665000.0,2709416000.0,243226000.0,""
